Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
PRINTING SERVICES,0.00028395394082104497,44,201402,3.784189633918261,-8.16669850964159,-7.942474006942108,-0.22422450269948158,-0.6731411152308193,False
QUALITY WATER SERVICES,0.0005133709210402996,80,201402,4.382026634673881,-7.57451192915168,-7.344750040466823,-0.22976188868485714,-0.6897648210826961,False
STAPLES       00105288,0.0015665717579981038,246,201402,5.5053315359323625,-6.45886564013215,-6.221657524793293,-0.23720811533885744,-0.712119029716413,False
WAL-MART #4241,0.00196367249534718,232,201402,5.44673737166631,-6.232938836342138,-6.280240610539312,0.04730177419717396,0.142003967684891,False
"EVISIONS, INC",3.036463098956215e-05,2,201402,,,,,,False
FEDEX 13105159,3.036463098956215e-05,2,201402,,,,,,False
FEDEX 13141365,3.036463098956215e-05,2,201402,,,,,,False
FEDEX 13141598,3.036463098956215e-05,2,201402,,,,,,False
FEDEX 90640876,3.036463098956215e-05,2,201402,,,,,,False
SOC RESEARCH ADMINISTRATO,3.036463098956215e-05,2,201402,,,,,,False
FEDEX 797768985240,2.0478628954565725e-05,2,201402,,,,,,False
FEDEX 797879987107,2.0478628954565725e-05,2,201402,,,,,,False
FEDEX 797991974800,2.0478628954565725e-05,2,201402,,,,,,False
LARRY JORDAN & ASSOCIATES,2.0478628954565725e-05,2,201402,,,,,,False
INTEGRATED DNA TECH,0.000601535288624188,78,201402,4.356708826689592,-7.416025354903624,-7.370063061560703,-0.0459622933429209,-0.1379827317127592,False
TFS FISHERSCI ECOM HUS,0.001269880032994426,110,201402,4.700480365792417,-6.66883284439511,-7.026356520055004,0.35752367565989385,1.0733166217686212,False
CIMARRON VALLEY CO-OP,7.621171570909043e-05,6,201402,,,,,,False
HARRIS LUBE CENTER,2.0433297885400177e-05,2,201402,,,,,,False
KINNUNEN SALES & RENT,0.0004109533581358777,48,201402,3.871201010907891,-7.797030831328765,-7.855479081373796,0.05844825004503029,0.17546664055421698,False
PERKINS BUILDERS SUPPLY,3.724910096489421e-05,6,201402,,,,,,False
THE VASSAR CO. LLC,2.0433297885400177e-05,2,201402,,,,,,False
CRAIG GENERAL HOSPITAL,1.6323537915246386e-05,2,201402,,,,,,False
EARTHGRAINS A/R,2.3262691446108386e-05,2,201402,,,,,,False
EARTHGRAINS BAKING CO,7.150099124555607e-05,8,201402,2.0794415416798357,-9.54579923080038,-9.646899778926826,0.1011005481264462,0.3035124836803104,False
EMP OF TULSA CO CBO,1.6323537915246386e-05,2,201402,,,,,,False
Galls Intern,0.00018319853950922931,28,201402,3.332204510175204,-8.604940072408656,-8.394373672921393,-0.21056639948726286,-0.632138322415917,False
HEALTH CARE LOGISTICS,6.132397577810077e-05,8,201402,2.0794415416798357,-9.699339653191684,-9.646899778926826,-0.05243987426485752,-0.15742898309606423,False
INSTAWARES,3.260326461310022e-05,6,201402,,,,,,False
INT UNIFORMS AND ACCESSOR,1.6323537915246386e-05,2,201402,,,,,,False
LAB MEDICINE OF GREATER T,1.6323537915246386e-05,2,201402,,,,,,False
LANGUAGE ASSOCIATES,1.6323537915246386e-05,2,201402,,,,,,False
LOWES #01752,8.45585523642651e-05,12,201402,2.4849066497880004,-9.378066324350605,-9.241511332946697,-0.1365549914039086,-0.40994975168772835,False
Liberty Flag and Specialt,1.6323537915246386e-05,2,201402,,,,,,False
MCKESSON MEDICAL SUPPLY,0.000993999500036503,32,201402,3.4657359027997265,-6.913773853283175,-8.260867527353925,1.3470936740707504,4.044090307560108,True
OSBORN DRUG #2,2.3262691446108386e-05,2,201402,,,,,,False
OZARK ATHLETIC SUPPLY,1.6323537915246386e-05,2,201402,,,,,,False
PATHOLOGY LAB ASSOC,1.6323537915246386e-05,2,201402,,,,,,False
PSYCHOLOGICAL ASSESSMENT,8.414143427457093e-05,12,201402,2.4849066497880004,-9.38301142177564,-9.241511332946697,-0.14150008882894305,-0.4247953566753082,False
"SLRS, INC.",3.484586322181716e-05,6,201402,,,,,,False
WAL-MART #0050,0.00010280935355850261,12,201402,2.4849066497880004,-9.182634211432442,-9.241511332946697,0.05887712151425539,0.17675414934834646,False
WAL-MART #0090,2.3262691446108386e-05,2,201402,,,,,,False
HOLLANDS THICK & THIN LU,4.68097368320177e-05,6,201402,,,,,,False
CAROLINA BIOLOGIC SUPPLY,0.00031518901231699894,38,201402,3.6375861597263857,-8.062338056815838,-8.089049762511383,0.026711705695545263,0.08019082279214707,False
THE SCHNEIDER GROUP INC,7.679033070271749e-05,8,201402,2.0794415416798357,-9.474431815022902,-9.646899778926826,0.17246796390392483,0.5177635635990118,False
DOLLAR GENERAL #10821,1.838102996030535e-05,2,201402,,,,,,False
DOLLAR-GENERAL #2324,2.8607732494634225e-05,4,201402,,,,,,False
HANCOCK FABRICS 1036,5.653050777239537e-05,8,201402,2.0794415416798357,-9.7807300872752,-9.646899778926826,-0.13383030834837406,-0.4017700203534087,False
HOMEDEPOT.COM,0.00012408548082929127,18,201402,2.8903717578961645,-8.994539860274248,-8.836122886966567,-0.15841697330768056,-0.4755812892881744,False
